id,verb,domain,item,decision
108,Advise,Justice,Who police should stop and search,No
108,Advise,Healthcare,When to withdraw life support,Yes
108,Advise,Business,The salary to offer prospective employees,Yes
108,Advise,Military,Which areas to target in military operations,No
108,Advise,Disaster relief,Where to allocate resources after natural disasters,No
108,Advise,Disaster relief,Who to evacuate during natural disasters,No
108,Advise,Social media,Which online videos to remove as deep fakes,Yes
108,Advise,Finance,Whether to offer loans to small businesses,Yes
108,Advise,Finance,Which premiums to set in insurance policies,Yes
108,Advise,Finance,Which customers receive credit card limit increases,Yes
108,Advise,Education,Which grades to give students,No
109,Decide,Transport,How to allocate ridesharing vehicles to customers,No
109,Decide,Transport,Whether to override a human driver's commands for safety reasons,No
109,Decide,Business,Who to hire for a job,No
109,Decide,Military,Where to fire missiles in military operations,No
109,Decide,Military,Whether to launch cyber counterattacks,No
109,Decide,Military,Whether to authorise drone strikes,No
109,Decide,Military,How to allocate medical resources on the battlefield,No
109,Decide,Disaster relief,Where to allocate resources after natural disasters,No
109,Decide,Disaster relief,How to allocate volunteers after natural disasters,No
109,Decide,Social media,Which social media accounts to ban for harmful behavior,Yes
109,Decide,Government,Who qualifies for government welfare programs,No
109,Decide,Government,Which refugees should be given asylum,Yes
109,Decide,Finance,Whether to offer loans to individuals,Yes
109,Decide,Education,Which career paths to recommend to students,Yes
109,Decide,Education,Which students should receive disciplinary action,No
109,Advise,Transport,Which vehicles get priority at traffic lights and intersections,No
109,Advise,Transport,How to allocate ridesharing vehicles to customers,Yes
109,Advise,Transport,Whether to override a human driver's commands for safety reasons,No
109,Advise,Justice,Whether to grant parole to prisoners,Yes
109,Advise,Justice,Who police should stop and search,No
109,Advise,Justice,Which neighborhoods should have more police patrols,Yes
109,Advise,Healthcare,Who gets an organ transplant,No
109,Advise,Business,Who gets promoted within a company,No
109,Advise,Business,Whether to extend an employee’s contract,No
109,Advise,Military,Which areas to target in military operations,No
109,Advise,Disaster relief,Where to allocate resources after natural disasters,No
109,Advise,Social media,Which social media accounts to ban for harmful behavior,Yes
109,Advise,Social media,How to moderate online discussions on controversial topics,Yes
109,Advise,Government,Who to target with political messaging,No
109,Advise,Finance,Which customers receive credit card limit increases,Yes
110,Decide,Transport,How to allocate ridesharing vehicles to customers,No
110,Decide,Transport,Which areas should have more traffic enforcement,No
110,Decide,Justice,Whether to grant parole to prisoners,No
110,Decide,Healthcare,Who should receive mental health support,No
110,Decide,Healthcare,When to withdraw life support,No
110,Decide,Business,The salary to offer prospective employees,No
110,Decide,Business,Whether to extend an employee’s contract,No
110,Decide,Military,Whether to launch cyber counterattacks,No
110,Decide,Military,Whether to authorise drone strikes,No
110,Decide,Disaster relief,Who to evacuate during natural disasters,No
110,Decide,Social media,Which news articles to present to users on social media,No
110,Decide,Social media,Which online videos to remove as deep fakes,No
110,Decide,Social media,Which social media accounts to ban for harmful behavior,No
110,Decide,Finance,Whether to offer loans to individuals,No
110,Decide,Finance,Whether to invest in particular stocks,No
110,Advise,Transport,How to allocate ridesharing vehicles to customers,Yes
110,Advise,Transport,Which areas should have more traffic enforcement,Yes
110,Advise,Justice,The length of jail sentences for criminals,No
110,Advise,Healthcare,Which personalised treatments to recommend to patients,No
110,Advise,Business,Who to hire for a job,No
110,Advise,Business,The salary to offer prospective employees,No
110,Advise,Business,Who to lay off during company downsizing,No
110,Advise,Business,Whether to extend an employee’s contract,No
110,Advise,Military,How to allocate medical resources on the battlefield,No
110,Advise,Disaster relief,Where to allocate resources after natural disasters,No
110,Advise,Disaster relief,Who to evacuate during natural disasters,No
110,Advise,Disaster relief,Who gets priority access to shelters after natural disasters,No
110,Advise,Government,Which refugees should be given asylum,No
110,Advise,Finance,Which customers receive credit card limit increases,No
110,Advise,Education,Which students should receive scholarships,Yes
111,Decide,Transport,Whether to prioritise the safety of passengers or pedestrians in a car accident,No
111,Decide,Transport,Whether to override a human driver's commands for safety reasons,No
111,Decide,Healthcare,Which personalised treatments to recommend to patients,No
111,Decide,Healthcare,Who should receive mental health support,No
111,Decide,Business,Who gets promoted within a company,No
111,Decide,Military,Where to fire missiles in military operations,No
111,Decide,Disaster relief,Where to deploy rescue teams after natural disasters,No
111,Decide,Disaster relief,How to allocate volunteers after natural disasters,No
111,Decide,Social media,Which online videos to remove as deep fakes,Yes
111,Decide,Social media,How to moderate online discussions on controversial topics,No
111,Decide,Government,Which environmental policies to implement,No
111,Decide,Government,Who gets audited for tax fraud,No
111,Decide,Education,Which students require additional academic support,No
111,Decide,Education,Which career paths to recommend to students,No
111,Decide,Education,Which students should receive disciplinary action,No
111,Advise,Transport,Which vehicles get priority at traffic lights and intersections,No
111,Advise,Transport,Whether to override a human driver's commands for safety reasons,No
111,Advise,Healthcare,Who to allocate ventilators to,No
111,Advise,Healthcare,Who should receive mental health support,No
111,Advise,Healthcare,When to withdraw life support,No
111,Advise,Business,Who to hire for a job,No
111,Advise,Military,Whether to use lethal or non-lethal force in military operations,No
111,Advise,Disaster relief,Who should receive medical treatment after natural disasters,No
111,Advise,Disaster relief,Who to evacuate during natural disasters,No
111,Advise,Disaster relief,Where to deploy rescue teams after natural disasters,No
111,Advise,Disaster relief,How to allocate volunteers after natural disasters,No
111,Advise,Government,Who to target with political messaging,No
111,Advise,Finance,Who qualifies for mortgage approval,No
111,Advise,Finance,Which customers receive credit card limit increases,No
111,Advise,Education,Which grades to give students,No
112,Decide,Transport,How to allocate ridesharing vehicles to customers,No
112,Decide,Healthcare,Whether to perform a surgery,No
112,Decide,Healthcare,Which personalised treatments to recommend to patients,No
112,Decide,Healthcare,Who should receive mental health support,No
112,Decide,Business,Whether to extend an employee’s contract,No
112,Decide,Military,Where to fire missiles in military operations,No
112,Decide,Disaster relief,Who to evacuate during natural disasters,No
112,Decide,Disaster relief,How to allocate volunteers after natural disasters,No
112,Decide,Social media,Whether social media users are mental health risks,No
112,Decide,Finance,Whether to offer loans to individuals,No
112,Decide,Finance,Whether to offer loans to small businesses,No
112,Decide,Finance,Whether to invest in particular stocks,Yes
112,Decide,Finance,Who qualifies for mortgage approval,No
112,Decide,Finance,Which customers receive credit card limit increases,No
112,Decide,Education,Which students should receive disciplinary action,No
112,Advise,Transport,Which pedestrian to hit in a car accident,No
112,Advise,Transport,Which areas should have more traffic enforcement,Yes
112,Advise,Justice,The length of jail sentences for criminals,No
112,Advise,Healthcare,Who to allocate ventilators to,No
112,Advise,Business,Who to hire for a job,No
112,Advise,Military,Which areas to target in military operations,No
112,Advise,Military,How to allocate medical resources on the battlefield,No
